question_id,consensus_status,consensus_option,llm_correct,n_votes,designer_difficulty_str,datamap_region
middle4896.txt_q2,consensus,D,1,3,MIDDLE,middle
middle4896.txt_q3,consensus,B,1,3,MIDDLE,middle
middle4899.txt_q0,consensus,B,1,3,MIDDLE,middle
middle4899.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle4899.txt_q2,consensus,B,1,3,MIDDLE,hard
middle4899.txt_q3,consensus,C,0,3,MIDDLE,hard
middle4899.txt_q4,consensus,C,1,3,MIDDLE,ambiguous
middle490.txt_q0,consensus,A,1,3,MIDDLE,middle
middle490.txt_q1,consensus,B,1,3,MIDDLE,ambiguous
middle490.txt_q2,consensus,B,1,3,MIDDLE,hard
middle490.txt_q3,consensus,D,1,3,MIDDLE,hard
middle495.txt_q0,consensus,B,1,3,MIDDLE,easy
middle495.txt_q1,consensus,C,1,3,MIDDLE,middle
middle495.txt_q2,consensus,A,1,3,MIDDLE,middle
middle4966.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle4966.txt_q1,consensus,B,1,3,MIDDLE,easy
middle4966.txt_q2,consensus,D,1,3,MIDDLE,easy
middle4966.txt_q3,consensus,A,1,3,MIDDLE,middle
middle4988.txt_q0,consensus,D,1,3,MIDDLE,middle
middle4988.txt_q1,consensus,C,1,3,MIDDLE,hard
middle4988.txt_q2,consensus,B,1,3,MIDDLE,hard
middle4988.txt_q3,consensus,B,1,3,MIDDLE,middle
middle5018.txt_q0,consensus,B,1,3,MIDDLE,hard
middle5018.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle5064.txt_q0,consensus,C,1,3,MIDDLE,easy
middle5064.txt_q1,consensus,B,1,3,MIDDLE,ambiguous
middle5064.txt_q2,consensus,C,1,3,MIDDLE,ambiguous
middle5069.txt_q0,consensus,B,1,3,MIDDLE,easy
middle5069.txt_q1,consensus,D,1,3,MIDDLE,middle
middle5069.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle5069.txt_q3,consensus,B,1,3,MIDDLE,middle
middle511.txt_q0,consensus,C,1,3,MIDDLE,hard
middle511.txt_q1,consensus,B,1,3,MIDDLE,easy
middle511.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5123.txt_q0,consensus,B,1,3,MIDDLE,hard
middle5123.txt_q1,consensus,C,1,3,MIDDLE,easy
middle5123.txt_q2,consensus,C,1,3,MIDDLE,easy
middle5123.txt_q3,consensus,B,1,3,MIDDLE,ambiguous
middle5123.txt_q4,consensus,A,1,3,MIDDLE,hard
middle5148.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle5148.txt_q1,consensus,D,1,3,MIDDLE,middle
middle5148.txt_q2,consensus,A,1,3,MIDDLE,hard
middle5148.txt_q3,consensus,A,1,3,MIDDLE,easy
middle5154.txt_q0,consensus,C,1,3,MIDDLE,middle
middle5154.txt_q1,consensus,D,1,3,MIDDLE,easy
middle5154.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle5154.txt_q3,consensus,C,1,3,MIDDLE,ambiguous
middle516.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle516.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle516.txt_q2,consensus,C,1,3,MIDDLE,hard
middle516.txt_q3,consensus,A,1,3,MIDDLE,middle
middle5162.txt_q0,consensus,C,1,3,MIDDLE,easy
middle5162.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle5162.txt_q2,consensus,C,1,3,MIDDLE,easy
middle5162.txt_q3,consensus,A,1,3,MIDDLE,ambiguous
middle5162.txt_q4,consensus,B,1,3,MIDDLE,hard
middle5205.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle5205.txt_q1,consensus,A,1,3,MIDDLE,middle
middle5205.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5208.txt_q0,consensus,D,1,3,MIDDLE,easy
middle5208.txt_q1,consensus,C,1,3,MIDDLE,hard
middle5208.txt_q2,consensus,D,1,3,MIDDLE,hard
middle5208.txt_q3,consensus,B,1,3,MIDDLE,easy
middle5208.txt_q4,consensus,C,1,3,MIDDLE,hard
middle5210.txt_q0,consensus,C,1,3,MIDDLE,hard
middle5210.txt_q1,consensus,A,1,3,MIDDLE,easy
middle5210.txt_q2,consensus,A,1,3,MIDDLE,middle
middle5210.txt_q3,consensus,B,1,3,MIDDLE,ambiguous
middle5210.txt_q4,consensus,D,1,3,MIDDLE,ambiguous
middle5226.txt_q0,consensus,A,1,3,MIDDLE,hard
middle5226.txt_q1,consensus,D,1,3,MIDDLE,middle
middle5226.txt_q2,consensus,B,1,3,MIDDLE,hard
middle5226.txt_q3,consensus,D,1,3,MIDDLE,ambiguous
middle5230.txt_q0,consensus,D,1,3,MIDDLE,easy
middle5230.txt_q1,consensus,B,1,3,MIDDLE,easy
middle5230.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle5230.txt_q3,consensus,C,1,3,MIDDLE,easy
middle5230.txt_q4,consensus,A,1,3,MIDDLE,hard
middle5294.txt_q0,consensus,B,1,3,MIDDLE,middle
middle5294.txt_q1,consensus,C,1,3,MIDDLE,easy
middle5294.txt_q2,consensus,A,1,3,MIDDLE,easy
middle5296.txt_q0,consensus,A,1,3,MIDDLE,middle
middle5296.txt_q1,consensus,B,1,3,MIDDLE,easy
middle5296.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5300.txt_q0,consensus,A,1,3,MIDDLE,middle
middle5300.txt_q1,consensus,C,1,3,MIDDLE,easy
middle5300.txt_q2,consensus,D,1,3,MIDDLE,easy
middle5310.txt_q0,consensus,B,1,3,MIDDLE,easy
middle5310.txt_q1,consensus,C,1,3,MIDDLE,easy
middle5310.txt_q2,consensus,A,1,3,MIDDLE,hard
middle5310.txt_q3,consensus,C,1,3,MIDDLE,middle
middle5325.txt_q0,consensus,A,1,3,MIDDLE,ambiguous
middle5325.txt_q1,consensus,B,1,3,MIDDLE,middle
middle5325.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5325.txt_q3,consensus,B,0,3,MIDDLE,hard
middle5325.txt_q4,consensus,D,1,3,MIDDLE,ambiguous
middle5339.txt_q0,consensus,D,0,3,MIDDLE,easy
middle5339.txt_q1,consensus,D,1,3,MIDDLE,ambiguous
middle5339.txt_q2,consensus,D,1,3,MIDDLE,easy
middle5339.txt_q3,consensus,B,1,3,MIDDLE,easy
middle534.txt_q0,consensus,C,1,3,MIDDLE,easy
middle534.txt_q1,consensus,B,1,3,MIDDLE,hard
middle534.txt_q2,consensus,D,1,3,MIDDLE,hard
middle5366.txt_q0,consensus,C,1,3,MIDDLE,hard
middle5366.txt_q1,consensus,D,1,3,MIDDLE,ambiguous
middle5366.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle5380.txt_q0,consensus,B,1,3,MIDDLE,easy
middle5380.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle5390.txt_q0,consensus,C,1,3,MIDDLE,middle
middle5390.txt_q1,consensus,C,1,3,MIDDLE,hard
middle5390.txt_q2,consensus,C,1,3,MIDDLE,middle
middle5396.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle5396.txt_q1,consensus,D,1,3,MIDDLE,hard
middle5396.txt_q2,consensus,B,1,3,MIDDLE,hard
middle5396.txt_q3,consensus,A,1,3,MIDDLE,hard
middle5396.txt_q4,consensus,A,1,3,MIDDLE,easy
middle5426.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle5426.txt_q1,consensus,D,1,3,MIDDLE,middle
middle5426.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle5450.txt_q0,consensus,C,1,3,MIDDLE,middle
middle5450.txt_q1,consensus,B,1,3,MIDDLE,easy
middle5450.txt_q2,consensus,A,1,3,MIDDLE,middle
middle5450.txt_q3,consensus,D,1,3,MIDDLE,middle
middle5450.txt_q4,consensus,D,1,3,MIDDLE,middle
middle5477.txt_q0,consensus,B,1,3,MIDDLE,easy
middle5477.txt_q1,consensus,A,1,3,MIDDLE,middle
middle5477.txt_q2,consensus,C,1,3,MIDDLE,ambiguous
middle5477.txt_q3,consensus,A,1,3,MIDDLE,easy
middle5483.txt_q0,consensus,C,1,3,MIDDLE,easy
middle5483.txt_q1,consensus,A,1,3,MIDDLE,easy
middle5483.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5525.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle5525.txt_q1,consensus,A,1,3,MIDDLE,hard
middle5525.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5525.txt_q3,consensus,B,1,3,MIDDLE,ambiguous
middle5525.txt_q4,consensus,C,1,3,MIDDLE,middle
middle5544.txt_q0,consensus,A,1,3,MIDDLE,easy
middle5544.txt_q1,consensus,C,1,3,MIDDLE,hard
middle5544.txt_q2,consensus,C,1,3,MIDDLE,middle
middle5625.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle5625.txt_q1,consensus,C,0,3,MIDDLE,hard
middle5671.txt_q0,consensus,A,1,3,MIDDLE,easy
middle5671.txt_q1,consensus,B,1,3,MIDDLE,easy
middle5671.txt_q2,consensus,C,1,3,MIDDLE,easy
middle5711.txt_q0,consensus,B,1,3,MIDDLE,easy
middle5711.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle5711.txt_q2,consensus,D,1,3,MIDDLE,middle
middle5711.txt_q3,consensus,C,1,3,MIDDLE,ambiguous
middle5739.txt_q0,consensus,C,1,3,MIDDLE,easy
middle5739.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle5739.txt_q2,consensus,B,1,3,MIDDLE,hard
middle5739.txt_q3,consensus,C,1,3,MIDDLE,hard
middle5739.txt_q4,consensus,C,1,3,MIDDLE,ambiguous
middle5761.txt_q0,consensus,B,1,3,MIDDLE,middle
middle5761.txt_q1,consensus,D,1,3,MIDDLE,hard
middle5761.txt_q2,consensus,A,1,3,MIDDLE,easy
middle577.txt_q0,consensus,B,1,3,MIDDLE,middle
middle577.txt_q1,consensus,D,1,3,MIDDLE,ambiguous
middle577.txt_q2,consensus,A,1,3,MIDDLE,hard
middle5776.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle5776.txt_q1,consensus,C,0,3,MIDDLE,hard
middle5776.txt_q2,consensus,A,1,3,MIDDLE,easy
middle5776.txt_q3,consensus,D,1,3,MIDDLE,easy
middle5785.txt_q0,consensus,A,1,3,MIDDLE,easy
middle5785.txt_q1,consensus,D,1,3,MIDDLE,ambiguous
middle5785.txt_q2,consensus,B,1,3,MIDDLE,easy
middle5785.txt_q3,consensus,C,1,3,MIDDLE,hard
middle5869.txt_q0,consensus,D,1,3,MIDDLE,ambiguous
middle5869.txt_q1,consensus,C,1,3,MIDDLE,middle
middle5869.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle5975.txt_q0,consensus,D,1,3,MIDDLE,easy
middle5975.txt_q1,consensus,D,1,3,MIDDLE,middle
middle5975.txt_q2,consensus,B,1,3,MIDDLE,middle
middle6000.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6000.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle6000.txt_q2,consensus,B,1,3,MIDDLE,easy
middle6000.txt_q3,consensus,C,1,3,MIDDLE,middle
middle6000.txt_q4,consensus,A,1,3,MIDDLE,easy
middle6023.txt_q0,consensus,B,1,3,MIDDLE,hard
middle6023.txt_q1,consensus,A,1,3,MIDDLE,hard
middle6023.txt_q2,consensus,C,1,3,MIDDLE,ambiguous
middle6023.txt_q3,consensus,C,1,3,MIDDLE,easy
middle6062.txt_q0,consensus,C,1,3,MIDDLE,middle
middle6062.txt_q1,consensus,B,1,3,MIDDLE,easy
middle6062.txt_q2,consensus,A,1,3,MIDDLE,easy
middle6062.txt_q3,consensus,D,1,3,MIDDLE,easy
middle6062.txt_q4,consensus,B,1,3,MIDDLE,easy
middle6065.txt_q0,consensus,A,1,3,MIDDLE,easy
middle6065.txt_q1,consensus,B,1,3,MIDDLE,hard
middle6065.txt_q2,consensus,D,1,3,MIDDLE,middle
middle6065.txt_q3,consensus,C,1,3,MIDDLE,easy
middle6068.txt_q0,consensus,D,1,3,MIDDLE,ambiguous
middle6068.txt_q1,consensus,B,1,3,MIDDLE,ambiguous
middle6068.txt_q2,consensus,A,1,3,MIDDLE,ambiguous
middle6068.txt_q3,consensus,C,1,3,MIDDLE,ambiguous
middle6068.txt_q4,consensus,A,1,3,MIDDLE,ambiguous
middle6107.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle6107.txt_q1,consensus,A,1,3,MIDDLE,easy
middle6107.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle6107.txt_q3,consensus,D,1,3,MIDDLE,easy
middle611.txt_q0,consensus,B,1,3,MIDDLE,hard
middle611.txt_q1,consensus,C,1,3,MIDDLE,easy
middle611.txt_q2,consensus,D,1,3,MIDDLE,easy
middle6118.txt_q0,consensus,B,1,3,MIDDLE,easy
middle6118.txt_q1,consensus,B,1,3,MIDDLE,middle
middle6120.txt_q0,consensus,D,1,3,MIDDLE,ambiguous
middle6120.txt_q1,consensus,D,1,3,MIDDLE,hard
middle6120.txt_q2,consensus,A,1,3,MIDDLE,hard
middle6128.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6128.txt_q1,consensus,D,1,3,MIDDLE,hard
middle6187.txt_q0,consensus,B,0,3,MIDDLE,hard
middle6187.txt_q1,consensus,C,0,3,MIDDLE,hard
middle6187.txt_q2,consensus,A,1,3,MIDDLE,easy
middle6187.txt_q3,consensus,B,1,3,MIDDLE,hard
middle6187.txt_q4,consensus,A,1,3,MIDDLE,easy
middle6190.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle6190.txt_q1,consensus,A,1,3,MIDDLE,easy
middle6190.txt_q2,consensus,D,0,3,MIDDLE,middle
middle6190.txt_q3,consensus,D,1,3,MIDDLE,middle
middle6190.txt_q4,consensus,A,1,3,MIDDLE,hard
middle6244.txt_q0,consensus,B,1,3,MIDDLE,easy
middle625.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle625.txt_q1,consensus,D,1,3,MIDDLE,easy
middle625.txt_q2,consensus,C,1,3,MIDDLE,ambiguous
middle6261.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle6261.txt_q1,consensus,D,1,3,MIDDLE,middle
middle6261.txt_q2,consensus,B,0,3,MIDDLE,hard
middle6261.txt_q3,consensus,B,1,3,MIDDLE,middle
middle6275.txt_q0,consensus,C,1,3,MIDDLE,hard
middle6275.txt_q1,consensus,D,1,3,MIDDLE,easy
middle6275.txt_q2,consensus,B,1,3,MIDDLE,hard
middle6279.txt_q0,consensus,B,1,3,MIDDLE,easy
middle6279.txt_q1,consensus,D,1,3,MIDDLE,middle
middle6279.txt_q2,consensus,A,1,3,MIDDLE,ambiguous
middle6279.txt_q3,consensus,B,1,3,MIDDLE,middle
middle6322.txt_q0,consensus,A,1,3,MIDDLE,easy
middle6322.txt_q1,consensus,C,1,3,MIDDLE,middle
middle6322.txt_q2,consensus,D,1,3,MIDDLE,easy
middle6322.txt_q3,consensus,C,1,3,MIDDLE,ambiguous
middle6322.txt_q4,consensus,B,1,3,MIDDLE,easy
middle635.txt_q0,consensus,B,1,3,MIDDLE,easy
middle635.txt_q1,consensus,D,1,3,MIDDLE,easy
middle635.txt_q2,consensus,C,1,3,MIDDLE,easy
middle6373.txt_q0,consensus,D,1,3,MIDDLE,middle
middle6373.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle6373.txt_q2,consensus,D,1,3,MIDDLE,middle
middle6373.txt_q3,consensus,C,1,3,MIDDLE,middle
middle6373.txt_q4,consensus,B,1,3,MIDDLE,middle
middle6374.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle6374.txt_q1,consensus,A,0,3,MIDDLE,hard
middle6374.txt_q2,consensus,B,0,3,MIDDLE,hard
middle6374.txt_q3,consensus,A,1,3,MIDDLE,ambiguous
middle6374.txt_q4,consensus,C,1,3,MIDDLE,easy
middle6382.txt_q0,consensus,D,0,3,MIDDLE,hard
middle6382.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle6394.txt_q0,consensus,A,1,3,MIDDLE,easy
middle6394.txt_q1,consensus,C,1,3,MIDDLE,easy
middle6394.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle6407.txt_q0,consensus,A,1,3,MIDDLE,easy
middle6407.txt_q1,consensus,C,1,3,MIDDLE,middle
middle6407.txt_q2,consensus,A,1,3,MIDDLE,ambiguous
middle6407.txt_q3,consensus,C,1,3,MIDDLE,easy
middle6409.txt_q0,consensus,D,1,3,MIDDLE,middle
middle6409.txt_q1,consensus,A,1,3,MIDDLE,hard
middle6409.txt_q2,consensus,D,1,3,MIDDLE,easy
middle6409.txt_q3,consensus,C,1,3,MIDDLE,ambiguous
middle641.txt_q0,consensus,C,1,3,MIDDLE,easy
middle641.txt_q1,consensus,C,1,3,MIDDLE,middle
middle6413.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6413.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle6413.txt_q2,consensus,C,1,3,MIDDLE,middle
middle6413.txt_q3,consensus,D,1,3,MIDDLE,ambiguous
middle6413.txt_q4,consensus,C,1,3,MIDDLE,hard
middle6456.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6456.txt_q1,consensus,D,1,3,MIDDLE,easy
middle6456.txt_q2,consensus,C,1,3,MIDDLE,easy
middle6471.txt_q0,consensus,B,1,3,MIDDLE,hard
middle6510.txt_q0,consensus,A,1,3,MIDDLE,ambiguous
middle6510.txt_q1,consensus,B,1,3,MIDDLE,easy
middle6510.txt_q2,consensus,D,1,3,MIDDLE,easy
middle6510.txt_q3,consensus,C,1,3,MIDDLE,easy
middle6510.txt_q4,consensus,B,1,3,MIDDLE,easy
middle6526.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle6526.txt_q1,consensus,B,1,3,MIDDLE,ambiguous
middle6526.txt_q2,consensus,A,1,3,MIDDLE,easy
middle6526.txt_q3,consensus,B,1,3,MIDDLE,easy
middle6526.txt_q4,consensus,A,1,3,MIDDLE,easy
middle6552.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6552.txt_q1,consensus,C,1,3,MIDDLE,easy
middle6565.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6565.txt_q1,consensus,D,1,3,MIDDLE,hard
middle6565.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle6611.txt_q0,consensus,C,1,3,MIDDLE,easy
middle6611.txt_q1,consensus,D,1,3,MIDDLE,easy
middle6611.txt_q2,consensus,C,1,3,MIDDLE,middle
middle6630.txt_q0,consensus,D,1,3,MIDDLE,easy
middle6630.txt_q1,consensus,B,1,3,MIDDLE,ambiguous
middle6630.txt_q2,consensus,A,1,3,MIDDLE,middle
middle6630.txt_q3,consensus,C,1,3,MIDDLE,middle
middle6637.txt_q0,consensus,D,1,3,MIDDLE,ambiguous
middle6637.txt_q1,consensus,D,0,3,MIDDLE,ambiguous
middle6637.txt_q2,consensus,C,1,3,MIDDLE,ambiguous
middle6682.txt_q0,consensus,D,1,3,MIDDLE,ambiguous
middle6682.txt_q1,consensus,C,1,3,MIDDLE,hard
middle6682.txt_q2,consensus,A,1,3,MIDDLE,hard
middle669.txt_q0,consensus,C,1,3,MIDDLE,easy
middle669.txt_q1,consensus,D,1,3,MIDDLE,easy
middle669.txt_q2,consensus,B,1,3,MIDDLE,middle
middle669.txt_q3,consensus,A,1,3,MIDDLE,hard
middle6704.txt_q0,consensus,B,1,3,MIDDLE,middle
middle6704.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle6704.txt_q2,consensus,A,1,3,MIDDLE,easy
middle6704.txt_q3,consensus,C,1,3,MIDDLE,hard
middle6704.txt_q4,consensus,A,1,3,MIDDLE,ambiguous
middle6708.txt_q0,consensus,D,1,3,MIDDLE,hard
middle6708.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle6708.txt_q2,consensus,A,1,3,MIDDLE,middle
middle6708.txt_q3,consensus,B,1,3,MIDDLE,easy
middle6749.txt_q0,consensus,D,1,3,MIDDLE,middle
middle6749.txt_q1,consensus,A,1,3,MIDDLE,easy
middle676.txt_q0,consensus,D,1,3,MIDDLE,middle
middle676.txt_q1,consensus,B,1,3,MIDDLE,hard
middle676.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle676.txt_q3,consensus,C,1,3,MIDDLE,middle
middle6838.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle6838.txt_q1,consensus,C,1,3,MIDDLE,middle
middle6838.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle6863.txt_q0,consensus,C,1,3,MIDDLE,easy
middle6863.txt_q1,consensus,B,1,3,MIDDLE,middle
middle6863.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle6863.txt_q3,consensus,C,1,3,MIDDLE,hard
middle6875.txt_q0,consensus,B,0,3,MIDDLE,hard
middle6875.txt_q1,consensus,C,1,3,MIDDLE,easy
middle6875.txt_q2,consensus,D,1,3,MIDDLE,easy
middle6875.txt_q3,consensus,B,1,3,MIDDLE,hard
middle6916.txt_q0,consensus,B,1,3,MIDDLE,hard
middle6916.txt_q1,consensus,A,1,3,MIDDLE,ambiguous
middle6916.txt_q2,consensus,D,1,3,MIDDLE,hard
middle6921.txt_q0,consensus,A,1,3,MIDDLE,middle
middle6921.txt_q1,consensus,C,1,3,MIDDLE,hard
middle6921.txt_q2,consensus,A,1,3,MIDDLE,ambiguous
middle6921.txt_q3,consensus,B,1,3,MIDDLE,ambiguous
middle6921.txt_q4,consensus,D,1,3,MIDDLE,ambiguous
middle6928.txt_q0,consensus,B,1,3,MIDDLE,hard
middle6928.txt_q1,consensus,D,1,3,MIDDLE,middle
middle6928.txt_q2,consensus,C,1,3,MIDDLE,easy
middle6939.txt_q0,consensus,D,1,3,MIDDLE,hard
middle6939.txt_q1,consensus,D,1,3,MIDDLE,easy
middle6939.txt_q2,consensus,C,1,3,MIDDLE,middle
middle6948.txt_q0,consensus,A,1,3,MIDDLE,easy
middle6948.txt_q1,consensus,C,1,3,MIDDLE,middle
middle6948.txt_q2,consensus,C,1,3,MIDDLE,easy
middle6948.txt_q3,consensus,B,1,3,MIDDLE,easy
middle6975.txt_q0,consensus,C,1,3,MIDDLE,middle
middle6975.txt_q1,consensus,D,1,3,MIDDLE,hard
middle6975.txt_q2,consensus,B,1,3,MIDDLE,middle
middle6975.txt_q3,consensus,A,1,3,MIDDLE,middle
middle6975.txt_q4,consensus,B,1,3,MIDDLE,easy
middle6992.txt_q0,consensus,C,1,3,MIDDLE,middle
middle6992.txt_q1,consensus,B,1,3,MIDDLE,easy
middle6992.txt_q2,consensus,C,1,3,MIDDLE,easy
middle6992.txt_q3,consensus,D,1,3,MIDDLE,easy
middle6993.txt_q0,consensus,A,1,3,MIDDLE,middle
middle6993.txt_q1,consensus,B,1,3,MIDDLE,easy
middle6993.txt_q2,consensus,D,1,3,MIDDLE,middle
middle6993.txt_q3,consensus,D,1,3,MIDDLE,ambiguous
middle6993.txt_q4,consensus,C,1,3,MIDDLE,easy
middle7012.txt_q0,consensus,D,1,3,MIDDLE,easy
middle7012.txt_q1,consensus,B,1,3,MIDDLE,hard
middle7012.txt_q2,consensus,A,1,3,MIDDLE,easy
middle705.txt_q0,consensus,A,1,3,MIDDLE,easy
middle705.txt_q1,consensus,B,1,3,MIDDLE,easy
middle705.txt_q2,consensus,D,1,3,MIDDLE,hard
middle705.txt_q3,consensus,C,1,3,MIDDLE,easy
middle7059.txt_q0,consensus,D,1,3,MIDDLE,easy
middle7059.txt_q1,consensus,C,1,3,MIDDLE,easy
middle7059.txt_q2,consensus,C,1,3,MIDDLE,easy
middle7059.txt_q3,consensus,A,1,3,MIDDLE,easy
middle7059.txt_q4,consensus,C,1,3,MIDDLE,easy
middle7063.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle7063.txt_q1,consensus,C,1,3,MIDDLE,easy
middle7063.txt_q2,consensus,C,1,3,MIDDLE,middle
middle7079.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle7079.txt_q1,consensus,C,1,3,MIDDLE,easy
middle7079.txt_q2,consensus,D,1,3,MIDDLE,easy
middle7079.txt_q3,consensus,D,1,3,MIDDLE,middle
middle7088.txt_q0,consensus,B,1,3,MIDDLE,easy
middle7088.txt_q1,consensus,C,1,3,MIDDLE,ambiguous
middle7088.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle7088.txt_q3,consensus,D,1,3,MIDDLE,ambiguous
middle7093.txt_q0,consensus,C,1,3,MIDDLE,easy
middle7093.txt_q1,consensus,D,1,3,MIDDLE,middle
middle7093.txt_q2,consensus,B,1,3,MIDDLE,easy
middle7094.txt_q0,consensus,C,1,3,MIDDLE,easy
middle7094.txt_q1,consensus,A,1,3,MIDDLE,easy
middle7094.txt_q2,consensus,C,0,3,MIDDLE,hard
middle7094.txt_q3,consensus,B,1,3,MIDDLE,easy
middle7097.txt_q0,consensus,D,1,3,MIDDLE,middle
middle7097.txt_q1,consensus,D,1,3,MIDDLE,middle
middle7097.txt_q2,consensus,A,1,3,MIDDLE,ambiguous
middle7160.txt_q0,consensus,C,1,3,MIDDLE,easy
middle7160.txt_q1,consensus,B,1,3,MIDDLE,easy
middle7160.txt_q2,consensus,A,1,3,MIDDLE,easy
middle7160.txt_q3,consensus,C,1,3,MIDDLE,ambiguous
middle7160.txt_q4,consensus,A,1,3,MIDDLE,easy
middle7169.txt_q0,consensus,B,1,3,MIDDLE,ambiguous
middle7169.txt_q1,consensus,D,1,3,MIDDLE,ambiguous
middle7169.txt_q2,consensus,A,1,3,MIDDLE,easy
middle7169.txt_q3,consensus,A,1,3,MIDDLE,easy
middle7188.txt_q0,consensus,C,1,3,MIDDLE,easy
middle7188.txt_q1,consensus,A,1,3,MIDDLE,middle
middle7188.txt_q2,consensus,B,1,3,MIDDLE,hard
middle7193.txt_q0,consensus,A,1,3,MIDDLE,ambiguous
middle7193.txt_q1,consensus,D,1,3,MIDDLE,ambiguous
middle7193.txt_q2,consensus,A,1,3,MIDDLE,middle
middle7193.txt_q3,consensus,D,1,3,MIDDLE,middle
middle7196.txt_q0,consensus,A,1,3,MIDDLE,middle
middle7196.txt_q1,consensus,B,1,3,MIDDLE,easy
middle7196.txt_q2,consensus,B,1,3,MIDDLE,hard
middle7196.txt_q3,consensus,D,1,3,MIDDLE,easy
middle7196.txt_q4,consensus,C,1,3,MIDDLE,middle
middle7209.txt_q0,consensus,D,1,3,MIDDLE,middle
middle7209.txt_q1,consensus,C,1,3,MIDDLE,easy
middle7209.txt_q2,consensus,D,1,3,MIDDLE,ambiguous
middle7209.txt_q3,consensus,A,1,3,MIDDLE,easy
middle7209.txt_q4,consensus,B,1,3,MIDDLE,easy
middle721.txt_q0,consensus,D,1,3,MIDDLE,middle
middle721.txt_q1,consensus,A,1,3,MIDDLE,easy
middle721.txt_q2,consensus,D,1,3,MIDDLE,easy
middle721.txt_q3,consensus,B,1,3,MIDDLE,easy
middle7210.txt_q0,consensus,C,1,3,MIDDLE,hard
middle7210.txt_q1,consensus,C,1,3,MIDDLE,easy
middle7210.txt_q2,consensus,B,1,3,MIDDLE,ambiguous
middle7210.txt_q3,consensus,D,1,3,MIDDLE,hard
middle7210.txt_q4,consensus,A,1,3,MIDDLE,ambiguous
middle7234.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle7234.txt_q1,consensus,A,1,3,MIDDLE,middle
middle7234.txt_q2,consensus,B,1,3,MIDDLE,easy
middle7234.txt_q3,consensus,C,1,3,MIDDLE,middle
middle728.txt_q0,consensus,C,1,3,MIDDLE,ambiguous
middle728.txt_q1,consensus,A,1,3,MIDDLE,middle
